,pex,vamm,te
0.1,111563.66666666667,0.46477660356103073,0.6
0.2,63344.666666666664,0.5085811176725797,0.6
0.5,78384.0,0.4274161682396357,1.0
0.8,69412.4,0.3507838327245888,1.0
0.9,27612.2,0.37082076290906124,1.0
