,pex,vamm,te
2,83340.0,0.9771291534795752,0.2
5,25220.666666666668,0.6773625058938567,0.6
6,58172.0,1.0478163047506353,0.2
10,83382.0,0.9009753989774817,0.2
20,41977.0,0.7522325436636956,0.4
